# 14 out of 14 mutations
3280 #trees
v6 v2
v1 v7
v1 v6
13 #edges, tree 1963
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v2
v7 v4
v7 v3
v6 v11
v6 v9
v1 v7
v1 v6
13 #edges, tree 1964
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v7 v4
v7 v3
v6 v11
v6 v9
v5 v2
v1 v7
v1 v6
13 #edges, tree 1965
v13 v5
v13 v2
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v7 v4
v7 v3
v6 v11
v6 v9
v1 v7
v1 v6
13 #edges, tree 1966
v13 v9
v13 v2
v11 v10
v10 v14
v10 v12
v10 v8
v9 v5
v7 v4
v7 v3
v6 v13
v6 v11
v1 v7
v1 v6
13 #edges, tree 1967
v13 v9
v11 v10
v10 v14
v10 v12
v10 v8
v9 v5
v9 v2
v7 v4
v7 v3
v6 v13
v6 v11
v1 v7
v1 v6
13 #edges, tree 1968
v13 v9
v11 v10
v10 v14
v10 v12
v10 v8
v9 v5
v7 v4
v7 v3
v6 v13
v6 v11
v5 v2
v1 v7
v1 v6
13 #edges, tree 1969
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v7 v4
v7 v3
v6 v11
v6 v9
v6 v2
v1 v7
v1 v6
13 #edges, tree 1970
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v7 v4
v7 v3
v6 v11
v6 v9
v6 v2
v1 v7
v1 v6
13 #edges, tree 1971
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v2
v7 v4
v7 v3
v6 v11
v6 v9
v1 v7
v1 v6
13 #edges, tree 1972
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v2
v7 v4
v7 v3
v6 v11
v6 v9
v1 v7
v1 v6
13 #edges, tree 1973
v14 v12
v13 v5
v13 v2
v11 v10
v10 v14
v10 v8
v9 v13
v7 v4
v7 v3
v6 v11
v6 v9
v1 v7
v1 v6
13 #edges, tree 1974
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v7 v4
v7 v3
v6 v11
v6 v9
v5 v2
v1 v7
v1 v6
13 #edges, tree 1975
v13 v5
v13 v2
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v7 v4
v7 v3
v6 v11
v6 v9
v1 v7
v1 v6
13 #edges, tree 1976
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v7 v4
v7 v3
v6 v11
v6 v9
v5 v2
v1 v7
v1 v6
13 #edges, tree 1977
v13 v9
v11 v12
v11 v10
v10 v14
v10 v8
v9 v5
v7 v4
v7 v3
v6 v13
v6 v11
v6 v2
v1 v7
v1 v6
13 #edges, tree 1978
v14 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v7 v4
v7 v3
v6 v13
v6 v11
v6 v2
v1 v7
v1 v6
13 #edges, tree 1979
v13 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v7 v4
v7 v3
v6 v13
v6 v11
v6 v2
v1 v7
v1 v6
13 #edges, tree 1980
v13 v9
v11 v12
v11 v10
v10 v14
v10 v8
v9 v5
v9 v2
v7 v4
v7 v3
v6 v13
v6 v11
v1 v7
v1 v6
13 #edges, tree 1981
v13 v9
v13 v2
v11 v12
v11 v10
v10 v14
v10 v8
v9 v5
v7 v4
v7 v3
v6 v13
v6 v11
v1 v7
v1 v6
13 #edges, tree 1982
v13 v9
v11 v12
v11 v10
v10 v14
v10 v8
v9 v5
v7 v4
v7 v3
v6 v13
v6 v11
v5 v2
v1 v7
v1 v6
13 #edges, tree 1983
v13 v12
v13 v9
v13 v2
v11 v10
v10 v14
v10 v8
v9 v5
v7 v4
v7 v3
v6 v13
v6 v11
v1 v7
v1 v6
13 #edges, tree 1984
v14 v12
v13 v9
v13 v2
v11 v10
v10 v14
v10 v8
v9 v5
v7 v4
v7 v3
v6 v13
v6 v11
v1 v7
v1 v6
13 #edges, tree 1985
v13 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v9 v2
v7 v4
v7 v3
v6 v13
v6 v11
v1 v7
v1 v6
13 #edges, tree 1986
v14 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v9 v2
v7 v4
v7 v3
v6 v13
v6 v11
v1 v7
v1 v6
13 #edges, tree 1987
v13 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v7 v4
v7 v3
v6 v13
v6 v11
v5 v2
v1 v7
v1 v6
13 #edges, tree 1988
v14 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v7 v4
v7 v3
v6 v13
v6 v11
v5 v2
v1 v7
v1 v6
13 #edges, tree 1989
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v4
v7 v3
v6 v12
v6 v11
v6 v9
v6 v2
v1 v7
v1 v6
13 #edges, tree 1990
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v6 v12
v6 v11
v6 v9
v6 v4
v6 v2
v1 v7
v1 v6
13 #edges, tree 1991
v13 v5
v13 v4
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v6 v12
v6 v11
v6 v9
v6 v2
v1 v7
v1 v6
13 #edges, tree 1992
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v2
v7 v3
v6 v12
v6 v11
v6 v9
v6 v4
v1 v7
v1 v6
13 #edges, tree 1993
v13 v5
v13 v2
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v6 v12
v6 v11
v6 v9
v6 v4
v1 v7
v1 v6
13 #edges, tree 1994
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v6 v12
v6 v11
v6 v9
v6 v4
v5 v2
v1 v7
v1 v6
13 #edges, tree 1995
v13 v5
v13 v2
v11 v10
v10 v14
v10 v8
v9 v13
v9 v4
v7 v3
v6 v12
v6 v11
v6 v9
v1 v7
v1 v6
13 #edges, tree 1996
v13 v5
v13 v4
v13 v2
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v6 v12
v6 v11
v6 v9
v1 v7
v1 v6
13 #edges, tree 1997
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v4
v9 v2
v7 v3
v6 v12
v6 v11
v6 v9
v1 v7
v1 v6
13 #edges, tree 1998
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v4
v7 v3
v6 v12
v6 v11
v6 v9
v5 v2
v1 v7
v1 v6
13 #edges, tree 1999
v13 v5
v13 v4
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v6 v12
v6 v11
v6 v9
v5 v2
v1 v7
v1 v6
13 #edges, tree 2000
v13 v5
v13 v4
v11 v10
v10 v14
v10 v8
v9 v13
v9 v2
v7 v3
v6 v12
v6 v11
v6 v9
v1 v7
v1 v6
13 #edges, tree 2001
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v12
v6 v11
v6 v4
v6 v2
v1 v7
v1 v6
13 #edges, tree 2002
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v9 v2
v7 v3
v6 v13
v6 v12
v6 v11
v6 v4
v1 v7
v1 v6
13 #edges, tree 2003
v13 v9
v13 v2
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v12
v6 v11
v6 v4
v1 v7
v1 v6
13 #edges, tree 2004
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v12
v6 v11
v6 v4
v5 v2
v1 v7
v1 v6
13 #edges, tree 2005
v13 v9
v13 v4
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v12
v6 v11
v6 v2
v1 v7
v1 v6
13 #edges, tree 2006
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v9 v4
v7 v3
v6 v13
v6 v12
v6 v11
v6 v2
v1 v7
v1 v6
13 #edges, tree 2007
v13 v9
v13 v2
v11 v10
v10 v14
v10 v8
v9 v5
v9 v4
v7 v3
v6 v13
v6 v12
v6 v11
v1 v7
v1 v6
13 #edges, tree 2008
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v9 v4
v7 v3
v6 v13
v6 v12
v6 v11
v5 v2
v1 v7
v1 v6
13 #edges, tree 2009
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v9 v4
v9 v2
v7 v3
v6 v13
v6 v12
v6 v11
v1 v7
v1 v6
13 #edges, tree 2010
v13 v9
v13 v4
v13 v2
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v12
v6 v11
v1 v7
v1 v6
13 #edges, tree 2011
v13 v9
v13 v4
v11 v10
v10 v14
v10 v8
v9 v5
v9 v2
v7 v3
v6 v13
v6 v12
v6 v11
v1 v7
v1 v6
13 #edges, tree 2012
v13 v9
v13 v4
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v12
v6 v11
v5 v2
v1 v7
v1 v6
13 #edges, tree 2013
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v7 v3
v6 v11
v6 v9
v6 v4
v6 v2
v1 v7
v1 v6
13 #edges, tree 2014
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v6 v11
v6 v9
v6 v4
v6 v2
v1 v7
v1 v6
13 #edges, tree 2015
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v6 v11
v6 v9
v6 v4
v6 v2
v1 v7
v1 v6
13 #edges, tree 2016
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v2
v7 v3
v6 v11
v6 v9
v6 v4
v1 v7
v1 v6
13 #edges, tree 2017
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v2
v7 v3
v6 v11
v6 v9
v6 v4
v1 v7
v1 v6
13 #edges, tree 2018
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v2
v7 v3
v6 v11
v6 v9
v6 v4
v1 v7
v1 v6
13 #edges, tree 2019
v14 v12
v13 v5
v13 v2
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v6 v11
v6 v9
v6 v4
v1 v7
v1 v6
13 #edges, tree 2020
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v6 v11
v6 v9
v6 v4
v5 v2
v1 v7
v1 v6
13 #edges, tree 2021
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v7 v3
v6 v11
v6 v9
v6 v4
v5 v2
v1 v7
v1 v6
13 #edges, tree 2022
v13 v5
v13 v2
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v7 v3
v6 v11
v6 v9
v6 v4
v1 v7
v1 v6
13 #edges, tree 2023
v13 v5
v13 v2
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v6 v11
v6 v9
v6 v4
v1 v7
v1 v6
13 #edges, tree 2024
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v6 v11
v6 v9
v6 v4
v5 v2
v1 v7
v1 v6
13 #edges, tree 2025
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v4
v9 v2
v7 v3
v6 v11
v6 v9
v1 v7
v1 v6
13 #edges, tree 2026
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v4
v9 v2
v7 v3
v6 v11
v6 v9
v1 v7
v1 v6
13 #edges, tree 2027
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v4
v9 v2
v7 v3
v6 v11
v6 v9
v1 v7
v1 v6
13 #edges, tree 2028
v13 v5
v13 v2
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v4
v7 v3
v6 v11
v6 v9
v1 v7
v1 v6
13 #edges, tree 2029
v13 v5
v13 v2
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v4
v7 v3
v6 v11
v6 v9
v1 v7
v1 v6
13 #edges, tree 2030
v14 v12
v13 v5
v13 v2
v11 v10
v10 v14
v10 v8
v9 v13
v9 v4
v7 v3
v6 v11
v6 v9
v1 v7
v1 v6
13 #edges, tree 2031
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v4
v7 v3
v6 v11
v6 v9
v6 v2
v1 v7
v1 v6
13 #edges, tree 2032
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v4
v7 v3
v6 v11
v6 v9
v6 v2
v1 v7
v1 v6
13 #edges, tree 2033
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v4
v7 v3
v6 v11
v6 v9
v6 v2
v1 v7
v1 v6
13 #edges, tree 2034
v14 v12
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v4
v7 v3
v6 v11
v6 v9
v5 v2
v1 v7
v1 v6
13 #edges, tree 2035
v13 v5
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v4
v7 v3
v6 v11
v6 v9
v5 v2
v1 v7
v1 v6
13 #edges, tree 2036
v13 v5
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v4
v7 v3
v6 v11
v6 v9
v5 v2
v1 v7
v1 v6
13 #edges, tree 2037
v13 v5
v13 v4
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v9 v2
v7 v3
v6 v11
v6 v9
v1 v7
v1 v6
13 #edges, tree 2038
v13 v5
v13 v4
v13 v2
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v6 v11
v6 v9
v1 v7
v1 v6
13 #edges, tree 2039
v13 v5
v13 v4
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v6 v11
v6 v9
v6 v2
v1 v7
v1 v6
13 #edges, tree 2040
v13 v5
v13 v4
v11 v12
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v6 v11
v6 v9
v5 v2
v1 v7
v1 v6
13 #edges, tree 2041
v13 v5
v13 v4
v13 v2
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v7 v3
v6 v11
v6 v9
v1 v7
v1 v6
13 #edges, tree 2042
v14 v12
v13 v5
v13 v4
v13 v2
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v6 v11
v6 v9
v1 v7
v1 v6
13 #edges, tree 2043
v13 v5
v13 v4
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v9 v2
v7 v3
v6 v11
v6 v9
v1 v7
v1 v6
13 #edges, tree 2044
v13 v5
v13 v4
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v7 v3
v6 v11
v6 v9
v5 v2
v1 v7
v1 v6
13 #edges, tree 2045
v13 v5
v13 v4
v11 v10
v10 v14
v10 v12
v10 v8
v9 v13
v7 v3
v6 v11
v6 v9
v6 v2
v1 v7
v1 v6
13 #edges, tree 2046
v14 v12
v13 v5
v13 v4
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v6 v11
v6 v9
v6 v2
v1 v7
v1 v6
13 #edges, tree 2047
v14 v12
v13 v5
v13 v4
v11 v10
v10 v14
v10 v8
v9 v13
v7 v3
v6 v11
v6 v9
v5 v2
v1 v7
v1 v6
13 #edges, tree 2048
v14 v12
v13 v5
v13 v4
v11 v10
v10 v14
v10 v8
v9 v13
v9 v2
v7 v3
v6 v11
v6 v9
v1 v7
v1 v6
13 #edges, tree 2049
v13 v9
v11 v12
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v6 v4
v6 v2
v1 v7
v1 v6
13 #edges, tree 2050
v13 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v6 v4
v6 v2
v1 v7
v1 v6
13 #edges, tree 2051
v13 v9
v11 v10
v10 v14
v10 v12
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v6 v4
v6 v2
v1 v7
v1 v6
13 #edges, tree 2052
v14 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v6 v4
v6 v2
v1 v7
v1 v6
13 #edges, tree 2053
v13 v9
v13 v4
v11 v12
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v6 v2
v1 v7
v1 v6
13 #edges, tree 2054
v13 v9
v11 v12
v11 v10
v10 v14
v10 v8
v9 v5
v9 v4
v7 v3
v6 v13
v6 v11
v6 v2
v1 v7
v1 v6
13 #edges, tree 2055
v13 v12
v13 v9
v13 v4
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v6 v2
v1 v7
v1 v6
13 #edges, tree 2056
v13 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v9 v4
v7 v3
v6 v13
v6 v11
v6 v2
v1 v7
v1 v6
13 #edges, tree 2057
v13 v9
v11 v10
v10 v14
v10 v12
v10 v8
v9 v5
v9 v4
v7 v3
v6 v13
v6 v11
v6 v2
v1 v7
v1 v6
13 #edges, tree 2058
v14 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v9 v4
v7 v3
v6 v13
v6 v11
v6 v2
v1 v7
v1 v6
13 #edges, tree 2059
v13 v9
v13 v4
v11 v10
v10 v14
v10 v12
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v6 v2
v1 v7
v1 v6
13 #edges, tree 2060
v14 v12
v13 v9
v13 v4
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v6 v2
v1 v7
v1 v6
13 #edges, tree 2061
v13 v12
v13 v9
v13 v4
v11 v10
v10 v14
v10 v8
v9 v5
v9 v2
v7 v3
v6 v13
v6 v11
v1 v7
v1 v6
13 #edges, tree 2062
v13 v9
v13 v4
v11 v12
v11 v10
v10 v14
v10 v8
v9 v5
v9 v2
v7 v3
v6 v13
v6 v11
v1 v7
v1 v6
13 #edges, tree 2063
v14 v12
v13 v9
v13 v4
v11 v10
v10 v14
v10 v8
v9 v5
v9 v2
v7 v3
v6 v13
v6 v11
v1 v7
v1 v6
13 #edges, tree 2064
v13 v9
v13 v4
v11 v10
v10 v14
v10 v12
v10 v8
v9 v5
v9 v2
v7 v3
v6 v13
v6 v11
v1 v7
v1 v6
13 #edges, tree 2065
v13 v9
v13 v4
v13 v2
v11 v10
v10 v14
v10 v12
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v1 v7
v1 v6
13 #edges, tree 2066
v13 v12
v13 v9
v13 v4
v13 v2
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v1 v7
v1 v6
13 #edges, tree 2067
v14 v12
v13 v9
v13 v4
v13 v2
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v1 v7
v1 v6
13 #edges, tree 2068
v13 v9
v13 v4
v13 v2
v11 v12
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v1 v7
v1 v6
13 #edges, tree 2069
v13 v12
v13 v9
v13 v4
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v5 v2
v1 v7
v1 v6
13 #edges, tree 2070
v13 v9
v13 v4
v11 v12
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v5 v2
v1 v7
v1 v6
13 #edges, tree 2071
v13 v9
v13 v4
v11 v10
v10 v14
v10 v12
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v5 v2
v1 v7
v1 v6
13 #edges, tree 2072
v14 v12
v13 v9
v13 v4
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v5 v2
v1 v7
v1 v6
13 #edges, tree 2073
v13 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v6 v4
v5 v2
v1 v7
v1 v6
13 #edges, tree 2074
v13 v9
v11 v12
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v6 v4
v5 v2
v1 v7
v1 v6
13 #edges, tree 2075
v14 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v6 v4
v5 v2
v1 v7
v1 v6
13 #edges, tree 2076
v13 v9
v11 v10
v10 v14
v10 v12
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v6 v4
v5 v2
v1 v7
v1 v6
13 #edges, tree 2077
v13 v12
v13 v9
v13 v2
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v6 v4
v1 v7
v1 v6
13 #edges, tree 2078
v13 v9
v13 v2
v11 v12
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v6 v4
v1 v7
v1 v6
13 #edges, tree 2079
v13 v9
v13 v2
v11 v10
v10 v14
v10 v12
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v6 v4
v1 v7
v1 v6
13 #edges, tree 2080
v14 v12
v13 v9
v13 v2
v11 v10
v10 v14
v10 v8
v9 v5
v7 v3
v6 v13
v6 v11
v6 v4
v1 v7
v1 v6
13 #edges, tree 2081
v13 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v9 v2
v7 v3
v6 v13
v6 v11
v6 v4
v1 v7
v1 v6
13 #edges, tree 2082
v13 v9
v11 v12
v11 v10
v10 v14
v10 v8
v9 v5
v9 v2
v7 v3
v6 v13
v6 v11
v6 v4
v1 v7
v1 v6
13 #edges, tree 2083
v13 v9
v11 v10
v10 v14
v10 v12
v10 v8
v9 v5
v9 v2
v7 v3
v6 v13
v6 v11
v6 v4
v1 v7
v1 v6
13 #edges, tree 2084
v14 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v9 v2
v7 v3
v6 v13
v6 v11
v6 v4
v1 v7
v1 v6
13 #edges, tree 2085
v13 v9
v11 v10
v10 v14
v10 v12
v10 v8
v9 v5
v9 v4
v7 v3
v6 v13
v6 v11
v5 v2
v1 v7
v1 v6
13 #edges, tree 2086
v13 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v9 v4
v7 v3
v6 v13
v6 v11
v5 v2
v1 v7
v1 v6
13 #edges, tree 2087
v13 v9
v11 v12
v11 v10
v10 v14
v10 v8
v9 v5
v9 v4
v7 v3
v6 v13
v6 v11
v5 v2
v1 v7
v1 v6
13 #edges, tree 2088
v14 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v9 v4
v7 v3
v6 v13
v6 v11
v5 v2
v1 v7
v1 v6
13 #edges, tree 2089
v13 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v9 v4
v9 v2
v7 v3
v6 v13
v6 v11
v1 v7
v1 v6
13 #edges, tree 2090
v13 v9
v11 v12
v11 v10
v10 v14
v10 v8
v9 v5
v9 v4
v9 v2
v7 v3
v6 v13
v6 v11
v1 v7
v1 v6
13 #edges, tree 2091
v13 v9
v11 v10
v10 v14
v10 v12
v10 v8
v9 v5
v9 v4
v9 v2
v7 v3
v6 v13
v6 v11
v1 v7
v1 v6
13 #edges, tree 2092
v14 v12
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v9 v4
v9 v2
v7 v3
v6 v13
v6 v11
v1 v7
v1 v6
13 #edges, tree 2093
v13 v9
v13 v2
v11 v12
v11 v10
v10 v14
v10 v8
v9 v5
v9 v4
v7 v3
v6 v13
v6 v11
v1 v7
v1 v6
13 #edges, tree 2094
v13 v12
v13 v9
v13 v2
v11 v10
v10 v14
v10 v8
v9 v5
v9 v4
v7 v3
v6 v13
v6 v11
v1 v7
v1 v6
13 #edges, tree 2095
v14 v12
v13 v9
v13 v2
v11 v10
v10 v14
v10 v8
v9 v5
v9 v4
v7 v3
v6 v13
v6 v11
v1 v7
v1 v6
13 #edges, tree 2096
v13 v9
v13 v2
v11 v10
v10 v14
v10 v12
v10 v8
v9 v5
v9 v4
v7 v3
v6 v13
v6 v11
v1 v7
v1 v6
13 #edges, tree 2097
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v3
v7 v2
v6 v12
v6 v11
v6 v9
v6 v4
v1 v7
v1 v6
13 #edges, tree 2098
v13 v5
v11 v10
v10 v14
v10 v8
v10 v3
v9 v13
v7 v2
v6 v12
v6 v11
v6 v9
v6 v4
v1 v7
v1 v6
13 #edges, tree 2099
v13 v5
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v7 v2
v6 v12
v6 v11
v6 v9
v6 v4
v1 v7
v1 v6
13 #edges, tree 2100
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v7 v2
v6 v12
v6 v11
v6 v9
v6 v4
v6 v3
v1 v7
v1 v6
13 #edges, tree 2101
v13 v9
v11 v10
v11 v3
v10 v14
v10 v8
v9 v5
v7 v2
v6 v13
v6 v12
v6 v11
v6 v4
v1 v7
v1 v6
13 #edges, tree 2102
v13 v9
v11 v10
v10 v14
v10 v8
v10 v3
v9 v5
v7 v2
v6 v13
v6 v12
v6 v11
v6 v4
v1 v7
v1 v6
13 #edges, tree 2103
v13 v9
v11 v10
v10 v14
v10 v8
v9 v5
v7 v2
v6 v13
v6 v12
v6 v11
v6 v4
v6 v3
v1 v7
v1 v6
13 #edges, tree 2104
v13 v5
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v7 v4
v7 v2
v6 v12
v6 v11
v6 v9
v1 v7
v1 v6
13 #edges, tree 2105
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v3
v7 v4
v7 v2
v6 v12
v6 v11
v6 v9
v1 v7
v1 v6
13 #edges, tree 2106
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v7 v4
v7 v2
v6 v12
v6 v11
v6 v9
v6 v3
v1 v7
v1 v6
13 #edges, tree 2107
v13 v5
v11 v10
v10 v14
v10 v8
v10 v3
v9 v13
v7 v4
v7 v2
v6 v12
v6 v11
v6 v9
v1 v7
v1 v6
13 #edges, tree 2108
v13 v5
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v9 v4
v7 v2
v6 v12
v6 v11
v6 v9
v1 v7
v1 v6
13 #edges, tree 2109
v13 v5
v11 v10
v10 v14
v10 v8
v10 v3
v9 v13
v9 v4
v7 v2
v6 v12
v6 v11
v6 v9
v1 v7
v1 v6
13 #edges, tree 2110
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v4
v7 v2
v6 v12
v6 v11
v6 v9
v6 v3
v1 v7
v1 v6
13 #edges, tree 2111
v13 v5
v11 v10
v10 v14
v10 v8
v9 v13
v9 v4
v9 v3
v7 v2
v6 v12
v6 v11
v6 v9
v1 v7
v1 v6
13 #edges, tree 2112
v13 v5
v13 v4
v11 v10
v10 v14
v10 v8
v9 v13
v7 v2
v6 v12
v6 v11
v6 v9
v6 v3
v1 v7
v1 v6
13 #edges, tree 2113
v13 v5
v13 v4
v11 v10
v10 v14
v10 v8
v9 v13
v9 v3
v7 v2
v6 v12
v6 v11
v6 v9
v1 v7
v1 v6
13 #edges, tree 2114
v13 v5
v13 v4
v11 v10
v11 v3
v10 v14
v10 v8
v9 v13
v7 v2
v6 v12
v6 v11
v6 v9
v1 v7
v1 v6
13 #edges, tree 2115
v13 v5
v13 v4
v11 v10
v10 v14
v10 v8
v10 v3
v9 v13
v7 v2
v6 v12
v6 v11
v6 v9
v1 v7
v1 v6
13 #edges, tree 2116
v13 v9
v11 v10
v11 v3
v10 v14
v10 v8
v9 v5
v7 v4
v7 v2
v6 v13
v6 v12
v6 v11
v1 v7
v1 v6
13 #edges, tree 2117
v13 v9
v13 v4
v11 v10
v11 v3
v10 v14
v10 v8
v9 v5
v7 v2
v6 v13
v6 v12
v6 v11
v1 v7
v1 v6
13 #edges, tree 2118
